filename,min_pitch,max_pitch,mean_pitch,min_intensity,max_intensity,mean_intensity,min_pitch_zscore,max_pitch_zscore,mean_pitch_zscore,min_intensity_zscore,max_intensity_zscore,mean_intensity_zscore
cc_001_anxiety_910.77_May-twenty-third.wav,77.04999926790785,133.42031372404458,102.47513255671842,45.64547261804012,80.16403574676045,70.65575153656353,-0.8757347696921914,-1.0432884728206455,-0.8784025583512699,2.0216018390690342,0.9459489454692025,1.597564284653142
cc_001_anxiety_916.11_Eight-hundred-eight.wav,88.38039474276259,470.7527532953217,110.72299625270777,45.69341978333368,82.2621871253802,69.59914815045948,-0.6118898917770128,1.2731588291938027,-0.770390877861505,2.027235663854862,1.2872566656531195,1.4353688863520722
cc_001_anxiety_918.66_Eight-hundred-eight.wav,77.78995817789439,446.6145097145623,114.82240847586806,41.85144449576436,81.44834565014735,69.30030396060819,-0.8585037411106272,1.1074025524210107,-0.7167061396596436,1.5758009342077886,1.1548685160975958,1.389494386004675
cc_001_anxiety_928.48_Four-thousand-eight.wav,92.95057016766121,533.0402941665409,108.623172211442,46.13762690489678,85.92929890697901,74.46972739749751,-0.5054666535317666,1.7008846837947602,-0.7978895771356229,2.0794303051059275,1.8837882479741435,2.1830340474899015
cc_001_anxiety_934.73_Nine-thousand-six.wav,81.53489052652394,156.77076751287254,99.75982750572096,44.06660233336883,77.69427700695833,70.14782231552914,-0.7712974983525885,-0.8829419145451123,-0.9139614221262856,1.8360834984345955,0.544191601611253,1.5195938906548851
cc_001_anxiety_940.56_Nine-thousand-six.wav,77.17236520230128,108.3332356794703,92.46104257227644,37.47011530950166,74.48156764542655,67.62944870773902,-0.8728852994250096,-1.215560354901233,-1.0095442366892942,1.0609917517815601,0.021577971836227897,1.133007385483304
cc_001_anxiety_957.85_Six-thousand-twelve.wav,79.33707377751016,515.6938290050133,125.44717587691845,46.8785715232031,80.5440768731448,71.16896425658753,-0.8224768850836515,1.5817672562684404,-0.5775672033119972,2.1664918056134406,1.0077704954984963,1.6763457296420674
cc_001_anxiety_961.15_Six-thousand-twelve.wav,78.3010992829452,556.9181714436509,134.4473098589801,44.443069349049026,78.49786437654001,68.65029907016118,-0.8466010707441024,1.8648530363987685,-0.4597040048078528,1.8803186308141566,0.6749117087852835,1.2897144652792325
cc_001_anxiety_968.16_Three-thousand-eight.wav,84.9051457845382,516.4427636341038,124.00592406302226,49.187616307736775,81.22979904832134,70.78286006516163,-0.6928161612212239,1.5869101580396037,-0.5964414277373532,2.4378061504562005,1.119317390862654,1.6170762592450931
cc_001_anxiety_974.76_Three-thousand-eight.wav,96.55261661330202,490.8868468000488,137.22475061328646,39.98920109315501,89.46818872891295,73.88445324406455,-0.42158771860808625,1.4114187802284759,-0.4233314295094434,1.3569860579866904,2.4594618763950415,2.0931907101697305
cc_001_boredom_2221.42_April-fifteenth.wav,86.18123457140733,104.87682050406065,92.78237293612548,12.694576310935116,58.65736677155258,42.31777073294636,-0.6631005620678122,-1.2392954087190493,-1.0053361855052523,-1.8501510621417603,-2.552555610244598,-2.7524975682038737
cc_001_boredom_2227.39_April-fifteenth.wav,89.39273097594895,105.30181294601157,96.08325189230783,18.882137911367312,60.399816936962424,46.35685621310984,-0.5883161577050703,-1.236377003964425,-0.9621088121765774,-1.1231083330270373,-2.2691100497620416,-2.1324720346469763
cc_001_boredom_2235.64_March-twenty-sixth.wav,92.94717629930418,119.6759407666251,102.86631881573874,21.83239192761669,61.35626767879322,52.717745409169844,-0.5055456847345441,-1.1376704886610385,-0.8732796942038138,-0.7764514639615566,-2.113523553244695,-1.1560347353987888
cc_001_boredom_2239.45_March-twenty-sixth.wav,94.86847070753856,152.48447739164098,129.70282290173606,10.722962142641697,71.62225937590333,51.026350080672636,-0.4608055263080601,-0.9123756837954012,-0.5218364585198234,-2.0818170782953893,-0.4435476605268593,-1.4156747693018785
cc_001_boredom_2243.67_October-sixth.wav,90.83727180506956,144.8964737745034,117.44160821186877,30.318792374356327,69.59056265409842,54.87485773075569,-0.554677905664472,-0.9644821771078543,-0.6824058437949881,0.22070640525901344,-0.7740451562225895,-0.824904155295471
cc_001_boredom_2248.50_Eight-thousand-six.wav,81.98814369367807,103.92360285911732,96.07029773358326,24.525459257231013,64.94333118430124,49.57612523468289,-0.7607428335292954,-1.2458411131424596,-0.9622784561601283,-0.4600142068559897,-1.5300134787593818,-1.638293586934791
