filename,min_pitch,max_pitch,mean_pitch,min_intensity,max_intensity,mean_intensity,min_pitch_zscore,max_pitch_zscore,mean_pitch_zscore,min_intensity_zscore,max_intensity_zscore,mean_intensity_zscore
gg_001_anxiety_805.95_August-sixteenth.wav,142.03243075683622,558.0687801183624,223.79480707889428,24.25268484966345,73.64988837254803,55.71133633012278,-0.2087742446717534,1.3320404163759842,-0.2524016577237425,-1.2622479293232707,-1.0513841370159827,-1.9575131594511033
gg_001_anxiety_807.43_August-sixteenth.wav,135.53113670481684,551.7666969461857,200.64915564740105,20.605651352590822,74.42779120942156,59.07750542679098,-0.3386262257748712,1.2788900051655734,-0.5554419966509683,-1.7096917298017897,-0.9049104959532207,-1.3524462951758869
gg_001_anxiety_808.96_August-sixteenth.wav,141.28652058496877,552.6073386828563,206.34442793204025,22.949537210170604,72.82320213932228,57.28834032489301,-0.2236724961224581,1.2859797963923754,-0.4808751930970381,-1.4221272758846104,-1.2070433490117907,-1.674047642816909
gg_001_anxiety_811.89_June-twenty-first.wav,147.12660010262556,231.23407857438642,165.42650287316417,26.43830101971536,66.84124485315878,54.24390547874731,-0.10702711920216265,-1.424413015020774,-1.0166035529032698,-0.9941011173183086,-2.333403895410908,-2.221282969666906
gg_001_anxiety_813.67_June-twenty-first.wav,172.349414382323,268.25725432881507,199.19429181492814,31.558951987823786,69.47072312747707,54.795078153833934,0.39675449365957194,-1.1121675301704794,-0.5744901720799677,-0.36586352862231025,-1.8382916028747545,-2.1222100138492856
gg_001_anxiety_815.02_June-twenty-first.wav,173.77586882743682,504.1550180364188,196.4346989903646,34.34674382880465,65.76811165060502,56.621290040340774,0.42524542702903617,0.8773433668024829,-0.6106208442855898,-0.023837556754291486,-2.5354673409629758,-1.7939495290255965
gg_001_anxiety_817.46_May-twenty-third.wav,169.70012789385117,274.1580415507376,192.1509414783207,27.07631872795761,67.22248052156726,55.964278976762934,0.34383962835964993,-1.0624015625147407,-0.6667070310223994,-0.9158246034399329,-2.2616198964230443,-1.9120468713209215
gg_001_anxiety_818.72_May-twenty-third.wav,172.64189276938725,291.91841199277934,186.20213113962933,29.937671501866678,68.02168772953642,53.34059379325979,0.40259623803942207,-0.9126144260308369,-0.7445933461510341,-0.5647736573229631,-2.1111347919010766,-2.3836527001543244
gg_001_anxiety_820.14_May-twenty-third.wav,161.79134737108245,279.80851154052533,190.57247998551247,26.455331195010995,69.89131915334167,55.63546414973797,0.18587556600928115,-1.0147467164449175,-0.6873734403122813,-0.9920117352593804,-1.759096325001084,-1.9711511381006612
gg_001_anxiety_822.92_Eight-hundred-eight.wav,174.0496227104903,570.0814558115129,247.1210096466856,31.610101463069586,68.5685554914989,58.5847613869429,0.43071318218127747,1.4333527341262642,0.05300259296027301,-0.35958815012226814,-2.008163432911791,-1.4410167390600868
gg_001_anxiety_824.23_Eight-hundred-eight.wav,158.6246892054078,592.8581202869225,224.8293078666732,28.49815501385325,68.68344704423636,55.232084143295964,0.12262710608744518,1.6254462133450487,-0.23885719256678248,-0.7413836963492629,-1.9865301604012469,-2.0436584508945317
gg_001_anxiety_825.65_Eight-hundred-eight.wav,71.0212616527638,558.1349567372927,235.21752718368407,27.233493277483692,70.92590275237791,56.60221614520529,-1.6270981836955831,1.3325985357172503,-0.1028467842188056,-0.8965413207843447,-1.5642914990620154,-1.797378050168686
gg_001_anxiety_827.97_Five-hundred-nine.wav,160.97321617437441,351.52282738340364,206.6568423792704,30.35361702600737,70.5541832690508,57.809829457181685,0.16953482586666213,-0.4099236329365247,-0.47678482734282285,-0.5137425257847067,-1.6342836672301115,-1.580310285908776
gg_001_anxiety_829.36_Five-hundred-nine.wav,150.9153076792029,289.7325925458716,194.69721743118285,27.494112794847588,72.68869878345312,58.58597820324508,-0.03135430995795566,-0.931049156144805,-0.6333692643131127,-0.8645666796350981,-1.2323693863206364,-1.4407980170638908
gg_001_anxiety_830.81_Five-hundred-nine.wav,146.33775412454037,337.91798486296835,186.09614017198024,26.4122132064496,76.8088978462647,58.354950436891784,-0.12278293830832536,-0.5246639425545367,-0.7459810599017002,-0.9973017543081184,-0.4565648384687138,-1.4823251186840247
gg_001_anxiety_833.51_Four-thousand-eight.wav,226.3964896148444,317.7894027323636,273.9585298736487,31.036362692359248,71.92911383667733,56.67110966044119,1.4762503195086192,-0.6944240660082317,0.4043796647880794,-0.42997847043453463,-1.375393897322392,-1.7849944823693316
gg_001_anxiety_834.80_Four-thousand-eight.wav,152.28258708389592,493.94669251134974,245.88717115421971,28.43664243493684,70.83350064207104,59.082204172450474,-0.004045294552671338,0.7912485494851557,0.036848248113034686,-0.7489304935228248,-1.5816901675035984,-1.351601698478403
gg_001_anxiety_836.29_Four-thousand-eight.wav,135.85498054023418,306.8825210098757,226.0109553011873,25.323554564016927,74.00803370390858,59.06318022534754,-0.33215801140700835,-0.7864103557374612,-0.22338617244416847,-1.1308660774175312,-0.983947886333511,-1.3550212414927765
gg_001_anxiety_838.71_Nine-thousand-six.wav,185.07839177968026,311.9578191199744,266.42488908591696,26.08988613360945,75.64748656807703,67.04936997061546,0.650993560411251,-0.7436063853363541,0.3057435531872704,-1.0368471137309143,-0.6752504256960596,0.08049154705340782
gg_001_anxiety_840.16_Nine-thousand-six.wav,188.76073592757112,279.4307150669734,242.34446660971255,21.547137294979137,73.18970467100615,65.11844648031638,0.7245419461451001,-1.0179329704778348,-0.009535513824453834,-1.5941835918871083,-1.138033496200075,-0.266590785378148
gg_001_anxiety_841.65_Nine-thousand-six.wav,180.63586158096084,296.9131131300553,209.18196960250737,24.25519122497212,73.05987137126412,64.25128444176147,0.5622617875059842,-0.8704901931277613,-0.44372395576489415,-1.2619404295170755,-1.1624801947374406,-0.4224626386389535
gg_001_anxiety_844.39_Seven-hundred.wav,166.18011969072074,286.12600793004003,236.95709777565784,28.53079351747446,72.68514646222474,60.27441047681711,0.27353361927616016,-0.9614663134814293,-0.08007101299716331,-0.7373793744493053,-1.2330382634604051,-1.1373033345411114
gg_001_anxiety_845.55_Seven-hundred.wav,166.63061999711215,271.6888506624303,235.66410777939217,27.90041005933909,73.29633460848801,61.82546938779389,0.28253157519146216,-1.0832261862915171,-0.09699981397982736,-0.8147192646623468,-1.1179558278218051,-0.8585014310658035
gg_001_anxiety_846.77_Seven-hundred.wav,99.77899505248743,277.2161909926329,224.6803331438905,26.016888498734,72.56738296239159,60.17135049808266,-1.0527127422572724,-1.036609789232973,-0.24080768208388592,-1.0458029786004943,-1.2552123034397185,-1.1558283035412862
gg_001_anxiety_851.72_Six-thousand-twelve.wav,158.56286684236247,292.2679340159106,197.86909522315463,34.79050585934198,74.59073766347029,65.13540104102383,0.12139231248271355,-0.9096666326188839,-0.5918406461206258,0.030606300043586696,-0.8742288230097076,-0.2635432133198778
gg_001_anxiety_853.38_Six-thousand-twelve.wav,160.58165535131837,301.6104179003073,198.21957481259997,35.986108967489045,75.95707500079371,61.83228717519722,0.16171408307463273,-0.8308741370874716,-0.5872519027928802,0.1772913247363009,-0.6169570980188155,-0.8572759378933082
gg_001_anxiety_854.99_Six-thousand-twelve.wav,163.99134268427747,290.9963302970997,199.2244096714724,37.01791041380329,74.99856013373727,63.502476138836776,0.22981662567373576,-0.9203910643194805,-0.5740958463690692,0.3038800058791124,-0.7974387159478837,-0.5570604793244808
gg_001_anxiety_858.89_Three-thousand-eight.wav,156.18084288536187,537.9400515103605,225.4809180834317,22.20838598618052,73.29573437904355,62.648402788462924,0.07381554893737903,1.1622790575634914,-0.23032581977222538,-1.513056937116846,-1.1180688468108555,-0.7105796487813066
gg_001_anxiety_860.17_Three-thousand-eight.wav,169.26648600889044,331.7883466995765,229.819403709216,22.10063110502647,75.68500772790115,62.26758281175498,0.33517838993528554,-0.5763599897272652,-0.17352309126143176,-1.52627706618404,-0.6681854548078884,-0.7790318098412212
gg_001_anxiety_861.72_Three-thousand-eight.wav,139.231664871551,345.22356251159124,249.87494170494858,26.161229143253994,71.73481602637555,60.56632100869318,-0.2647146460595891,-0.46305027520908043,0.08905915014073029,-1.0280942499586037,-1.4119788104714492,-1.0848325925495739
